id,RA,DEC,Source name,Redshift,Radio flux d.,Fermi flux,Log nu_peak,Original catalog
4882,270.631375,48.32802777777778,5BZGJ1802+4819 ,0.129,20.0,0.0,0.0,5BZCAT
4884,270.9845,3.6854194444444444,5BZQJ1803+0341 ,1.42,274.0,0.0,0.0,5BZCAT
4885,271.0369583333333,0.7061388888888889,5BZGJ1804+0042 ,0.07,171.0,0.0,17.1,5BZCAT
4886,271.0665416666667,1.0256694444444445,5BZQJ1804+0101 ,1.522,878.0,0.0,0.0,5BZCAT
4887,271.17725,17.933027777777777,5BZUJ1804+1755 ,0.435,218.0,0.0,0.0,5BZCAT
4889,271.9750833333333,-64.23055833333333,5BZQJ1807-6413 ,1.016,95.0,4.02e-12,0.0,5BZCAT
4891,270.19029166666667,78.46777777777778,5BZBJ1800+7828 ,0.68,2223.0,5.58e-11,0.0,5BZCAT
4892,270.97629166666667,65.8069388888889,5BZBJ1803+6548 ,0.085,40.0,0.0,16.0,5BZCAT
4896,272.0575833333333,-50.19813888888889,5BZQJ1808-5011 ,1.606,316.0,4.88e-12,0.0,5BZCAT
4898,271.9117083333333,22.082308333333334,5BZQJ1807+2204 ,0.798,66.0,0.0,0.0,5BZCAT
4899,272.49104166666666,-45.878058333333335,5BZUJ1809-4552 ,0.07,1271.0,0.0,0.0,5BZCAT
4901,272.0049583333333,46.82802777777778,5BZBJ1808+4649 ,0.0,64.0,1.29e-12,0.0,5BZCAT
4903,272.0912083333333,45.70580833333333,5BZQJ1808+4542 ,0.83,292.0,0.0,0.0,5BZCAT
4905,272.35591666666664,20.691938888888888,5BZBJ1809+2041 ,0.0,52.0,4.19e-12,15.0,5BZCAT
4907,271.7110833333333,69.82443888888889,5BZBJ1806+6949 ,0.046,1886.0,3.56e-11,0.0,5BZCAT
4909,272.4387916666667,18.817497222222222,5BZQJ1809+1849 ,0.928,148.0,0.0,0.0,5BZCAT
4910,272.4390833333334,29.172169444444446,5BZBJ1809+2910 ,0.0,82.0,9.38e-12,0.0,5BZCAT
4911,272.709,16.139108333333333,5BZBJ1810+1608 ,0.0,33.0,4.08e-12,0.0,5BZCAT
4912,272.82504166666666,3.6871694444444447,5BZBJ1811+0341 ,0.0,21.0,1.05e-11,15.8,5BZCAT
4913,272.92983333333336,17.082558333333335,5BZBJ1811+1704 ,0.0,132.0,2.12e-12,0.0,5BZCAT
4915,273.96574999999996,-70.0275,5BZQJ1815-7001 ,0.745,118.0,0.0,0.0,5BZCAT
4916,272.972875,44.27435833333333,5BZBJ1811+4416 ,0.0,73.0,0.0,0.0,5BZCAT
4917,273.38916666666665,6.261669444444444,5BZBJ1813+0615 ,0.0,190.0,9.18e-12,0.0,5BZCAT
4919,273.40524999999997,29.877188888888888,5BZQJ1813+2952 ,1.351,291.0,0.0,0.0,5BZCAT
4920,273.39666666666665,31.73825,5BZBJ1813+3144 ,0.117,191.0,1.01e-11,15.0,5BZCAT
4921,273.31120833333335,43.07102777777778,5BZQJ1813+4304 ,1.088,1031.0,0.0,0.0,5BZCAT
4923,273.59454166666666,41.21818888888889,5BZQJ1814+4113 ,1.564,724.0,0.0,0.0,5BZCAT
4924,273.811875,16.396058333333333,5BZQJ1815+1623 ,0.742,118.0,0.0,0.0,5BZCAT
4926,274.89575,-63.76338888888889,5BZUJ1819-6345 ,0.063,19532.0,0.0,0.0,5BZCAT
4927,274.93916666666667,-55.35575,5BZUJ1819-5521 ,1.629,672.0,0.0,0.0,5BZCAT
4928,274.66683333333333,9.062808333333333,5BZQJ1818+0903 ,0.354,75.0,1.09e-11,0.0,5BZCAT
4930,274.6271666666667,50.288808333333336,5BZQJ1818+5017 ,1.395,176.0,0.0,0.0,5BZCAT
4936,275.91075,-34.903327777777776,5BZUJ1823-3454 ,0.0,132.0,1.7e-11,16.6,5BZCAT
4938,276.01183333333336,10.739919444444444,5BZQJ1824+1044 ,1.36,968.0,0.0,0.0,5BZCAT
4941,276.5337916666667,-36.84713888888889,5BZQJ1826-3650 ,0.888,513.0,0.0,0.0,5BZCAT
4943,276.0294583333333,56.85041944444444,5BZBJ1824+5651 ,0.663,1412.0,2.23e-11,0.0,5BZCAT
4944,276.7925833333333,-45.55277777777778,5BZQJ1827-4533 ,1.244,820.0,0.0,0.0,5BZCAT
4945,275.8867916666667,68.96460833333333,5BZBJ1823+6857 ,0.0,219.0,4.47e-12,0.0,5BZCAT
4946,276.6044166666667,1.8278083333333335,5BZQJ1826+0149 ,1.771,514.0,0.0,0.0,5BZCAT
4949,277.3016666666667,-58.23193888888889,5BZQJ1829-5813 ,1.531,791.0,3.13e-11,0.0,5BZCAT
4951,276.749875,34.520558333333334,5BZQJ1826+3431 ,1.814,470.0,0.0,0.0,5BZCAT
4957,275.80870833333336,79.64693888888888,5BZGJ1823+7938 ,0.224,296.0,0.0,0.0,5BZCAT
4959,277.30816666666664,27.48410833333333,5BZUJ1829+2729 ,0.0,30.0,6.65e-12,0.0,5BZCAT
4960,277.5247083333333,6.321108333333333,5BZQJ1830+0619 ,0.745,397.0,1.26e-11,0.0,5BZCAT
4961,277.5031666666667,13.40393888888889,5BZBJ1830+1324 ,0.0,95.0,5.79e-12,0.0,5BZCAT
4963,277.92266666666666,-48.089169444444444,5BZQJ1831-4805 ,1.196,36.0,0.0,0.0,5BZCAT
4964,277.38241666666664,48.74616944444445,5BZUJ1829+4844 ,0.695,13753.0,1.96e-11,0.0,5BZCAT
4965,278.12904166666664,-56.98905833333333,5BZBJ1832-5659 ,0.0,211.0,1.01e-11,0.0,5BZCAT
4966,277.3512083333333,54.04993888888889,5BZBJ1829+5402 ,0.0,25.0,5.5e-12,15.0,5BZCAT
4968,278.56420833333334,-59.813138888888886,5BZBJ1834-5948 ,0.435,221.0,0.0,0.0,5BZCAT
4969,278.61441666666667,-58.943419444444444,5BZBJ1834-5856 ,0.0,373.0,0.0,0.0,5BZCAT
4972,278.18,13.963169444444445,5BZQJ1832+1357 ,2.83,641.0,0.0,0.0,5BZCAT
4973,278.416375,-21.061027777777777,5BZQJ1833-2103 ,2.507,10896.0,2.11e-10,0.0,5BZCAT
4975,279.3695416666667,-71.14541944444444,5BZQJ1837-7108 ,1.356,1290.0,0.0,0.0,5BZCAT
4977,280.16075,-77.15793888888889,5BZGJ1840-7709 ,0.018,1108.0,0.0,0.0,5BZCAT
4979,279.4741666666667,-58.8025,5BZQJ1837-5848 ,3.04,180.0,0.0,0.0,5BZCAT
4982,278.99320833333337,25.112608333333334,5BZQJ1835+2506 ,1.973,32.0,0.0,0.0,5BZCAT
4984,279.0885,31.607419444444446,5BZBJ1836+3136 ,0.0,36.0,5.72e-12,0.0,5BZCAT
4985,278.8319583333334,61.327777777777776,5BZQJ1835+6119 ,2.274,588.0,0.0,0.0,5BZCAT
4986,279.6187083333333,-34.46160833333333,5BZQJ1838-3427 ,2.78,280.0,0.0,0.0,5BZCAT
4990,280.9175,-74.50668888888889,5BZBJ1843-7430 ,0.0,121.0,0.0,0.0,5BZCAT
4991,279.70483333333334,48.04288888888889,5BZBJ1838+4802 ,0.0,30.0,2.54e-11,16.0,5BZCAT
4992,280.01425,24.961558333333333,5BZQJ1840+2457 ,1.634,68.0,0.0,0.0,5BZCAT
4994,279.74395833333335,57.594277777777776,5BZGJ1838+5735 ,0.164,87.0,0.0,0.0,5BZCAT
4995,280.23812499999997,39.01266944444444,5BZQJ1840+3900 ,3.095,143.0,0.0,0.0,5BZCAT
4998,280.446,32.31088888888889,5BZBJ1841+3218 ,0.0,20.0,6.9e-12,16.2,5BZCAT
4999,280.23900000000003,54.87107777777778,5BZBJ1840+5452 ,0.646,208.0,0.0,0.0,5BZCAT
5001,280.33458333333334,59.10227777777778,5BZBJ1841+5906 ,0.53,19.0,0.0,16.5,5BZCAT
5005,280.6401666666667,68.15699722222222,5BZQJ1842+6809 ,0.472,798.0,4.23e-12,0.0,5BZCAT
5007,281.21229166666666,57.16068888888889,5BZBJ1844+5709 ,0.0,162.0,5.48e-12,0.0,5BZCAT
5011,281.6329583333333,37.78813888888889,5BZQJ1846+3747 ,2.441,116.0,0.0,0.0,5BZCAT
5014,282.358,-43.236938888888886,5BZBJ1849-4314 ,0.0,90.0,9.32e-12,0.0,5BZCAT
5016,282.092,32.317388888888885,5BZQJ1848+3219 ,0.798,516.0,2.23e-11,0.0,5BZCAT
5020,282.196375,42.76091944444445,5BZBJ1848+4245 ,0.0,21.0,2.99e-12,17.8,5BZCAT
5021,282.33375,30.403919444444444,5BZQJ1849+3024 ,0.672,222.0,0.0,0.0,5BZCAT
5022,282.38225,27.80018888888889,5BZBJ1849+2748 ,0.0,47.0,5.95e-12,0.0,5BZCAT
5023,282.0944166666667,65.61727777777777,5BZBJ1848+6537 ,0.364,8.0,1.29e-12,17.7,5BZCAT
5025,282.61495833333333,28.420308333333335,5BZQJ1850+2825 ,2.544,230.0,0.0,0.0,5BZCAT
5026,282.31695833333333,67.09491944444444,5BZQJ1849+6705 ,0.657,517.0,4.99e-11,0.0,5BZCAT
5028,283.12645833333335,40.3185,5BZQJ1852+4019 ,2.12,655.0,0.0,0.0,5BZCAT
5029,283.11895833333335,48.929858333333335,5BZQJ1852+4855 ,1.25,238.0,1.5e-11,0.0,5BZCAT
5031,284.25179166666663,-53.416777777777774,5BZQJ1857-5325 ,0.778,515.0,0.0,0.0,5BZCAT
5032,283.86541666666665,37.715827777777776,5BZQJ1855+3742 ,1.12,187.0,0.0,0.0,5BZCAT
5033,283.46691666666663,67.23193888888889,5BZBJ1853+6713 ,0.212,11.0,1.57e-12,17.2,5BZCAT
5034,285.2712916666667,-74.49035833333333,5BZQJ1901-7429 ,0.638,320.0,0.0,0.0,5BZCAT
5036,283.73870833333336,73.85552777777778,5BZQJ1854+7351 ,0.461,464.0,0.0,0.0,5BZCAT
5038,285.75512499999996,-67.8266388888889,5BZQJ1903-6749 ,0.255,241.0,1.21e-11,0.0,5BZCAT
5041,285.26849999999996,-21.200308333333332,5BZBJ1901-2112 ,0.0,92.0,0.0,0.0,5BZCAT
5044,285.733,31.994919444444445,5BZQJ1902+3159 ,0.635,3204.0,0.0,0.0,5BZCAT
5045,285.7982916666666,55.67735833333333,5BZBJ1903+5540 ,0.0,261.0,3.96e-11,0.0,5BZCAT
5047,288.1667083333333,-80.16827777777777,5BZQJ1912-8010 ,1.756,1200.0,1.78e-11,0.0,5BZCAT
5053,287.7902083333333,-20.115277777777777,5BZQJ1911-2006 ,1.119,2714.0,4.56e-11,0.0,5BZCAT
5054,289.18466666666666,-79.77275,5BZQJ1916-7946 ,0.204,48.0,0.0,0.0,5BZCAT
5055,287.44399999999996,48.575497222222225,5BZQJ1909+4834 ,0.513,423.0,0.0,0.0,5BZCAT
5058,287.9747083333333,-21.0455,5BZQJ1911-2102 ,1.42,620.0,0.0,0.0,5BZCAT
5061,287.9927083333333,16.196358333333333,5BZUJ1911+1611 ,0.0,395.0,6.74e-12,0.0,5BZCAT
5064,288.44395833333334,-45.05318888888889,5BZQJ1913-4503 ,2.559,60.0,0.0,0.0,5BZCAT
5065,288.5575,-46.525527777777775,5BZQJ1914-4631 ,1.283,372.0,0.0,0.0,5BZCAT
5066,288.104625,37.676808333333334,5BZQJ1912+3740 ,1.104,418.0,0.0,0.0,5BZCAT
5069,288.9365,-23.784169444444444,5BZQJ1915-2347 ,1.34,55.0,0.0,0.0,5BZCAT
5072,290.7740416666666,-80.12466944444445,5BZQJ1923-8007 ,1.481,268.0,0.0,0.0,5BZCAT
5073,289.5668333333333,-41.19188888888889,5BZBJ1918-4111 ,0.0,361.0,2.76e-11,0.0,5BZCAT
5074,289.43674999999996,-19.358777777777778,5BZBJ1917-1921 ,0.137,482.0,3.94e-11,0.0,5BZCAT
5075,288.8492083333333,65.81288888888889,5BZUJ1915+6548 ,0.486,584.0,0.0,0.0,5BZCAT
5077,289.8195,-45.72738888888889,5BZQJ1919-4543 ,2.47,789.0,0.0,0.0,5BZCAT
5080,289.54475,55.34405833333334,5BZQJ1918+5520 ,1.734,301.0,0.0,0.0,5BZCAT
5081,289.6898333333333,49.632219444444445,5BZQJ1918+4937 ,0.926,159.0,0.0,0.0,5BZCAT
5082,290.2017916666667,-23.859169444444444,5BZQJ1920-2351 ,1.345,64.0,0.0,0.0,5BZCAT
5083,290.3496666666666,-12.531777777777778,5BZBJ1921-1231 ,0.0,111.0,1.27e-11,0.0,5BZCAT
5084,290.4647083333333,-16.120308333333334,5BZBJ1921-1607 ,0.0,96.0,1.04e-11,0.0,5BZCAT
5088,290.88404166666663,-21.075919444444445,5BZQJ1923-2104 ,0.874,3167.0,2.5e-11,0.0,5BZCAT
5090,291.3514583333333,-59.592308333333335,5BZBJ1925-5935 ,0.436,229.0,0.0,0.0,5BZCAT
5093,291.2127083333333,-29.241688888888888,5BZQJ1924-2914 ,0.353,13387.0,2.49e-11,0.0,5BZCAT
5094,291.32075,-34.017,5BZQJ1925-3401 ,1.523,257.0,0.0,0.0,5BZCAT
5095,291.26329166666665,-10.303497222222223,5BZBJ1925-1018 ,0.0,94.0,8.8e-12,0.0,5BZCAT
5096,291.41575,-22.326419444444443,5BZBJ1925-2219 ,0.0,445.0,1.27e-12,0.0,5BZCAT
5100,291.498375,21.107277777777778,5BZBJ1925+2106 ,0.0,1199.0,0.0,0.0,5BZCAT
5101,292.5256666666666,-60.93588888888889,5BZQJ1930-6056 ,3.254,692.0,0.0,0.0,5BZCAT
5102,292.09366666666665,-4.9406083333333335,5BZUJ1928-0456 ,0.587,267.0,0.0,0.0,5BZCAT
5103,291.70779166666665,61.91177777777778,5BZBJ1926+6154 ,0.0,23.0,1.21e-11,15.8,5BZCAT
5104,291.87674999999996,61.29243888888889,5BZBJ1927+6117 ,0.0,535.0,8.62e-12,0.0,5BZCAT
5105,293.37975,-69.71635833333333,5BZQJ1933-6942 ,1.481,759.0,0.0,0.0,5BZCAT
5107,292.78999999999996,9.621527777777779,5BZBJ1931+0937 ,0.0,19.0,3.22e-11,15.9,5BZCAT
5108,291.9520416666666,73.96710833333333,5BZQJ1927+7358 ,0.302,3950.0,0.0,0.0,5BZCAT
5110,293.187,-45.610527777777776,5BZQJ1932-4536 ,0.652,792.0,6.16e-12,0.0,5BZCAT
5111,293.3345,7.439388888888889,5BZUJ1933+0726 ,0.0,95.0,1.17e-11,16.2,5BZCAT
5114,293.7202083333333,-24.27343888888889,5BZQJ1934-2416 ,1.543,230.0,0.0,0.0,5BZCAT
5115,293.89916666666664,-16.042308333333335,5BZQJ1935-1602 ,1.46,312.0,0.0,0.0,5BZCAT
5116,294.2337083333333,-47.330527777777775,5BZBJ1936-4719 ,0.265,85.0,8.62e-12,17.7,5BZCAT
5118,293.4889166666666,65.67135833333333,5BZQJ1933+6540 ,1.687,221.0,3.68e-12,0.0,5BZCAT
5119,294.3175,-39.967108333333336,5BZUJ1937-3958 ,0.965,1003.0,1.19e-11,0.0,5BZCAT
5120,293.66949999999997,61.644888888888886,5BZQJ1934+6138 ,1.749,193.0,0.0,0.0,5BZCAT
5122,294.2239166666667,-4.045938888888889,5BZQJ1936-0402 ,0.49,105.0,0.0,0.0,5BZCAT
5124,294.60974999999996,-46.957058333333336,5BZQJ1938-4657 ,0.805,138.0,0.0,0.0,5BZCAT
5125,294.5205833333333,-17.822308333333332,5BZQJ1938-1749 ,0.903,198.0,0.0,0.0,5BZCAT
5127,294.01475,71.52549722222223,5BZQJ1936+7131 ,1.864,556.0,0.0,0.0,5BZCAT
5129,294.861,-15.428638888888889,5BZQJ1939-1525 ,1.657,609.0,3.33e-12,0.0,5BZCAT
5130,295.34066666666666,-62.189169444444445,5BZUJ1941-6211 ,0.0,1831.0,2.78e-11,0.0,5BZCAT
5131,294.98854166666666,-10.044858333333334,5BZQJ1939-1002 ,3.787,839.0,0.0,0.0,5BZCAT
5132,295.68920833333334,-70.26232777777778,5BZQJ1942-7015 ,2.896,80.0,0.0,0.0,5BZCAT
5134,295.32891666666666,-2.1958583333333332,5BZQJ1941-0211 ,0.202,54.0,0.0,0.0,5BZCAT
5136,295.69779166666666,10.557497222222223,5BZBJ1942+1033 ,0.0,99.0,3.33e-11,15.3,5BZCAT
5139,296.3539583333333,-55.346919444444445,5BZGJ1945-5520 ,0.015,710.0,0.0,0.0,5BZCAT
5146,296.48974999999996,-30.813669444444443,5BZQJ1945-3048 ,0.576,128.0,0.0,0.0,5BZCAT
5147,296.49749999999995,-31.19425,5BZBJ1945-3111 ,0.0,168.0,7.16e-12,0.0,5BZCAT
5151,297.47254166666664,-19.953669444444444,5BZQJ1949-1957 ,2.652,1416.0,0.0,0.0,5BZCAT
5154,297.4327083333333,50.69155833333333,5BZQJ1949+5041 ,1.929,216.0,0.0,0.0,5BZCAT
5156,297.90004166666665,1.5785277777777778,5BZQJ1951+0134 ,4.114,100.0,0.0,0.0,5BZCAT
5157,297.9477083333333,-5.162188888888889,5BZQJ1951-0509 ,1.083,184.0,3.55e-12,0.0,5BZCAT
5159,297.779,57.45477777777778,5BZQJ1951+5727 ,0.652,457.0,0.0,0.0,5BZCAT
5162,298.6714583333333,-11.389608333333333,5BZBJ1954-1123 ,0.683,367.0,1.6e-11,0.0,5BZCAT
5164,298.7982083333333,13.971169444444444,5BZQJ1955+1358 ,0.743,156.0,1.07e-11,0.0,5BZCAT
5166,299.24766666666665,-32.42941944444444,5BZQJ1956-3225 ,1.242,474.0,4.11e-12,0.0,5BZCAT
5167,298.9280416666667,51.53013888888889,5BZQJ1955+5131 ,1.214,1588.0,8.76e-12,0.0,5BZCAT
5168,299.4992083333333,-38.751777777777775,5BZQJ1957-3845 ,0.63,1494.0,3.32e-11,0.0,5BZCAT
5170,299.56208333333336,-30.186558333333334,5BZGJ1958-3011 ,0.119,129.0,1.03e-11,17.0,5BZCAT
5172,299.80575,-42.76880833333333,5BZQJ1959-4246 ,2.178,163.0,1.07e-11,0.0,5BZCAT
5178,300.17562499999997,-13.425938888888888,5BZQJ2000-1325 ,0.222,454.0,5.64e-12,0.0,5BZCAT
5180,300.2377916666667,-17.816027777777776,5BZQJ2000-1748 ,0.652,550.0,1.73e-11,0.0,5BZCAT
5184,299.99941666666666,65.14852777777777,5BZBJ1959+6508 ,0.047,250.0,9.27e-11,16.9,5BZCAT
5185,300.30354166666666,43.88130833333334,5BZBJ2001+4352 ,0.0,104.0,4.45e-11,15.1,5BZCAT
5186,301.12275,-63.78977777777778,5BZQJ2004-6347 ,2.189,748.0,0.0,0.0,5BZCAT
5188,300.85045833333334,-32.86252777777778,5BZQJ2003-3251 ,3.773,447.0,0.0,0.0,5BZCAT
5189,300.97679166666666,-8.945247222222223,5BZGJ2003-0856 ,0.057,9.0,0.0,0.0,5BZCAT
5190,300.39141666666666,70.67368888888889,5BZBJ2001+7040 ,0.0,160.0,5.45e-12,0.0,5BZCAT
5192,301.322,-18.367558333333335,5BZQJ2005-1822 ,0.868,737.0,3.99e-12,0.0,5BZCAT
5193,301.48579166666667,-23.174169444444445,5BZQJ2005-2310 ,0.833,325.0,1.33e-11,0.0,5BZCAT
5195,301.97991666666667,-44.57893888888889,5BZQJ2007-4434 ,0.24,862.0,9.24e-12,0.0,5BZCAT
5196,301.79966666666667,6.612388888888889,5BZQJ2007+0636 ,2.864,249.0,0.0,0.0,5BZCAT
5197,301.27625,70.0779388888889,5BZBJ2005+7004 ,0.0,8.0,5.08e-12,16.6,5BZCAT
5199,301.57366666666667,64.41260833333334,5BZQJ2006+6424 ,1.574,519.0,2.84e-12,0.0,5BZCAT
5200,302.10175000000004,-4.308138888888889,5BZUJ2008-0418 ,0.589,1042.0,0.0,0.0,5BZCAT
5201,302.35575,-48.831558333333334,5BZBJ2009-4849 ,0.071,1299.0,3.35e-11,15.4,5BZCAT
5203,301.93720833333333,40.496808333333334,5BZQJ2007+4029 ,1.736,2470.0,0.0,0.0,5BZCAT
5204,301.869875,66.12291944444445,5BZQJ2007+6607 ,1.325,509.0,4.18e-12,0.0,5BZCAT
5206,302.58229166666666,-25.399808333333333,5BZQJ2010-2523 ,0.825,59.0,0.0,0.0,5BZCAT
5207,301.3790833333333,77.87866944444444,5BZBJ2005+7752 ,0.342,1061.0,2.5e-11,0.0,5BZCAT
5208,302.48120833333337,7.453808333333333,5BZQJ2009+0727 ,0.762,269.0,5.75e-12,0.0,5BZCAT
5209,302.81545833333337,-15.777858333333333,5BZQJ2011-1546 ,1.178,547.0,4.75e-12,0.0,5BZCAT
5213,302.705375,61.27088888888889,5BZQJ2010+6116 ,0.87,251.0,0.0,0.0,5BZCAT
5214,302.46791666666667,72.48868888888889,5BZBJ2009+7229 ,0.0,954.0,1.46e-11,0.0,5BZCAT
5215,303.0235,46.482169444444445,5BZBJ2012+4628 ,0.0,620.0,2.8e-11,0.0,5BZCAT
5216,303.61925,-0.7896694444444444,5BZBJ2014-0047 ,0.0,125.0,5.59e-12,15.2,5BZCAT
5217,303.62945833333333,6.814527777777778,5BZBJ2014+0648 ,0.341,16.0,4.87e-12,15.8,5BZCAT
5218,303.8070416666667,-12.882438888888888,5BZQJ2015-1252 ,0.614,52.0,0.0,0.0,5BZCAT
5220,303.8131666666667,-1.625688888888889,5BZBJ2015-0137 ,0.0,922.0,1.28e-11,0.0,5BZCAT
5223,303.86970833333334,37.183169444444445,5BZUJ2015+3710 ,0.0,2167.0,7.79e-11,0.0,5BZCAT
5224,304.100125,-9.059277777777778,5BZBJ2016-0903 ,0.0,76.0,1.32e-11,0.0,5BZCAT
5226,304.3695416666667,-37.89610833333333,5BZBJ2017-3753 ,0.598,286.0,1.82e-12,0.0,5BZCAT
5227,304.30583333333334,6.051997222222222,5BZQJ2017+0603 ,1.743,37.0,3.55e-11,0.0,5BZCAT
5229,304.76825,-52.02763888888889,5BZQJ2019-5201 ,1.717,394.0,0.0,0.0,5BZCAT
5230,303.9806666666667,65.91460833333333,5BZQJ2015+6554 ,2.845,669.0,3.59e-12,0.0,5BZCAT
5231,304.6166666666667,-11.165419444444444,5BZQJ2018-1109 ,0.9,130.0,0.0,0.0,5BZCAT
5233,304.740625,-5.158169444444445,5BZQJ2018-0509 ,0.905,71.0,0.0,0.0,5BZCAT
5236,304.30445833333334,74.67996944444444,5BZQJ2017+7440 ,2.187,474.0,0.0,0.0,5BZCAT
5237,305.6091666666667,-45.22527777777778,5BZBJ2022-4513 ,0.0,141.0,8.36e-12,0.0,5BZCAT
5240,305.07875,67.78510833333333,5BZQJ2020+6747 ,2.571,238.0,0.0,0.0,5BZCAT
5242,305.942,-36.92249722222222,5BZQJ2023-3655 ,1.048,437.0,0.0,0.0,5BZCAT
5243,305.90275,-11.666058333333334,5BZUJ2023-1139 ,0.0,175.0,1e-11,0.0,5BZCAT
5245,305.52774999999997,61.616308333333336,5BZQJ2022+6136 ,0.228,2097.0,0.0,0.0,5BZCAT
5247,306.14820833333334,-32.893277777777776,5BZQJ2024-3253 ,1.465,887.0,1.26e-11,0.0,5BZCAT
5251,306.290125,3.279027777777778,5BZQJ2025+0316 ,2.21,406.0,8.44e-12,0.0,5BZCAT
5252,306.23558333333335,17.303669444444445,5BZQJ2024+1718 ,1.05,279.0,0.0,0.0,5BZCAT
5253,306.47337500000003,-28.763527777777778,5BZQJ2025-2845 ,0.884,207.0,4.09e-12,0.0,5BZCAT
5254,306.4194166666667,-7.597938888888889,5BZQJ2025-0735 ,1.388,1347.0,8.66e-11,0.0,5BZCAT
5255,306.29516666666666,33.71668888888889,5BZUJ2025+3343 ,0.219,1269.0,3.08e-11,0.0,5BZCAT
5256,305.64825,76.19060833333333,5BZBJ2022+7611 ,0.0,429.0,1.5e-11,0.0,5BZCAT
5258,306.9691666666667,-8.532169444444445,5BZQJ2027-0831 ,1.697,362.0,0.0,0.0,5BZCAT
5261,307.563,-6.370808333333334,5BZUJ2030-0622 ,0.671,244.0,4.47e-12,0.0,5BZCAT
5265,307.5933333333333,-5.053558333333333,5BZQJ2030-0503 ,0.543,283.0,1.8e-12,0.0,5BZCAT
5266,307.74129166666665,-30.656777777777776,5BZUJ2030-3039 ,0.539,212.0,0.0,0.0,5BZCAT
5269,307.41608333333335,49.4395,5BZUJ2029+4926 ,0.0,93.0,1.41e-11,0.0,5BZCAT
5274,307.9468333333333,2.6603583333333334,5BZQJ2031+0239 ,0.858,74.0,0.0,0.0,5BZCAT
5275,307.979125,12.328138888888889,5BZUJ2031+1219 ,1.215,999.0,6.56e-12,0.0,5BZCAT
5277,307.94975,54.91752777777778,5BZQJ2031+5455 ,1.262,1154.0,0.0,0.0,5BZCAT
5278,308.92025,-69.73535833333334,5BZQJ2035-6944 ,0.875,16.0,0.0,0.0,5BZCAT
5279,308.95358333333337,-68.77602777777778,5BZQJ2035-6846 ,1.084,305.0,0.0,0.0,5BZCAT
5280,308.96458333333334,-66.03541944444444,5BZQJ2035-6602 ,2.296,354.0,0.0,0.0,5BZCAT
5283,308.654625,11.90868888888889,5BZUJ2034+1154 ,0.607,342.0,1.06e-11,0.0,5BZCAT
5286,308.843,10.93518888888889,5BZQJ2035+1056 ,0.601,1075.0,5.89e-11,0.0,5BZCAT
5287,309.157375,-28.507358333333332,5BZQJ2036-2830 ,2.308,64.0,5.39e-12,0.0,5BZCAT
5289,309.21320833333334,-21.776858333333333,5BZQJ2036-2146 ,2.299,209.0,0.0,0.0,5BZCAT
5290,309.1695416666667,-6.484388888888889,5BZQJ2036-0629 ,1.636,1045.0,0.0,0.0,5BZCAT
5291,309.3664166666667,-15.366808333333333,5BZQJ2037-1522 ,1.802,143.0,0.0,0.0,5BZCAT
5292,309.99191666666667,-72.1156388888889,5BZQJ2039-7206 ,1.0,105.0,0.0,0.0,5BZCAT
5295,309.08383333333336,65.88735833333334,5BZBJ2036+6553 ,0.0,131.0,5.67e-12,0.0,5BZCAT
5296,309.68737500000003,-26.608777777777778,5BZBJ2038-2636 ,0.437,6.0,0.0,16.2,5BZCAT
5299,309.75295833333337,-10.778277777777777,5BZBJ2039-1046 ,0.0,193.0,1.92e-11,0.0,5BZCAT
5303,309.6542083333333,51.320169444444446,5BZQJ2038+5119 ,1.686,6081.0,1.08e-11,0.0,5BZCAT
5304,310.0365,-25.129638888888888,5BZQJ2040-2507 ,1.574,613.0,2.71e-12,0.0,5BZCAT
5306,309.84791666666666,52.3305,5BZBJ2039+5219 ,0.053,41.0,5.68e-12,16.9,5BZCAT
5309,310.52520833333335,24.447858333333333,5BZGJ2042+2426 ,0.104,70.0,5.36e-12,17.2,5BZCAT
5310,310.726,-22.933308333333333,5BZQJ2042-2255 ,2.12,236.0,0.0,0.0,5BZCAT
5311,310.7386666666667,-22.390808333333332,5BZQJ2042-2223 ,3.63,134.0,0.0,0.0,5BZCAT
5314,310.7925,12.920419444444445,5BZQJ2043+1255 ,3.277,221.0,0.0,0.0,5BZCAT
5322,311.8319583333334,-16.651608333333332,5BZQJ2047-1639 ,1.932,745.0,0.0,0.0,5BZCAT
5323,311.89954166666666,-29.14968888888889,5BZBJ2047-2908 ,0.333,11.0,0.0,17.0,5BZCAT
5326,312.3405,-0.6573888888888889,5BZGJ2049-0039 ,0.257,5.0,9.73e-13,16.6,5BZCAT
5328,312.60279166666663,-26.471808333333332,5BZQJ2050-2628 ,1.633,316.0,5.22e-12,0.0,5BZCAT
5329,312.52595833333334,4.13025,5BZBJ2050+0407 ,0.0,566.0,8.78e-12,0.0,5BZCAT
5330,313.02791666666667,-65.38652777777777,5BZQJ2052-6523 ,1.15,554.0,0.0,0.0,5BZCAT
5332,312.713,31.457608333333333,5BZQJ2050+3127 ,3.18,770.0,0.0,0.0,5BZCAT
5333,312.89825,17.726919444444444,5BZUJ2051+1743 ,0.195,454.0,0.0,0.0,5BZCAT
5335,313.17925,8.177058333333333,5BZBJ2052+0810 ,0.0,6.0,9.42e-13,17.0,5BZCAT
